Right to vote,FETTER,restrict.,He felt FETTERed by small and petty rules and regulations.
Right to vote,SECURE,fix frimly.,She SECUREd the rope firmly to the back of the car.
Right to vote,SHACKLE,a restraint,A country struggling to free itself from the SHACKLEs of colonialism.
Right to vote,TETHER,tie with a rope or chain,He TETHERed his horse to a tree.
Right to vote,X EMANCIPATE,free from restrictions,Slaves were not emancipated until 1863 in the United States.
Right to vote,X EXTRICATE,free from restrictions,He had managed to extricate himself from most of his official duties.125.
Strange,ECCENTRIC,unusual or unconventional.,Most people considered him a harmless ECCENTRIC.
Strange,FOIBLE,a slight peculiarity or minor weakness.,We have to tolerate each others little FOIBLEs.
Strange,IDIOSYNCRASY,peculiarity or a distinctive feactue.,Wearing a raincoat even before it starts raining is one of her idiosyncrasies.
Strange,ODDITY,anything strange or unusual.,The book deals with some of the oddities of grammar and spelling.
Strange,UIRKINESS,a strange attitude or habit.,Everyone has his/her own little uirks and mannerisms.126.
Summary,CRUX,the essential point.,Now we should come to the CRUX of the matter.
Summary,GIST,a summary.,I missed the beginning of the lecture can you give me the GIST of what he said ?
Summary,PRECIS,a summary.Example He was asked to make a precis of the report and submit it before the next,What is the main PURPORT of your letter.
Summary,PURPORT,meaning essence or gist.,An AMORPHOUS mass of cells with no identity at all.
Summary,SYNOPSIS,a summary.Example The program gives a brief SYNOPSIS of the plot.,The introduction of such a resolution would only BECLOUD the matter.
Unclear,AMORPHOUS,unclear or vague.,Doubts were beginning to CLOUD my mind.
Unclear,BECLOUD,make unclear.,His memory of the incident was someone INDISTINCT.
Unclear,CLOUD,make unclear.,adj Tone
Unclear,INDISTINCT,unclear.,This is a MURKY night.
Unclear,MURKY,dim or hard to see through clearly.,This is a NEBULOUS concept.128.
Unclear,NEBULOUS,unclear or vague.,Her English is almost FLAWLESS.
Perfect,FLAWLESS,without mistakes.,She always looks IMMACULATE.
Perfect,IMMACULATE,perfect clean or without mistakes.,Her written English is IMPECCABLE.
Perfect,IMPECCABLE,without mistakes.,Doctors are not INFALLIBLE.
Perfect,INFALLIBLE,incapable of making mistake.,A man of great INTEGRITY.
Perfect,INTEGRITY,honesty.,His conduct as a police officer was IRREPROACHABLE.
Perfect,IRREPROACHABLE,can not be criticised.,The defense attorney uestioned the PROBITY of the witness.
Perfect,PROBITY,honesty.,She is a model of RECTITUDE.
Perfect,RECTITUDE,morality.,We got evidence from an UNIMPEACHABLE source.129.
Perfect,UNIMPEACHABLE,can not be doubted or questioned.,It was a spectacularly Decorous event.
Acting properly,Decorous,dignified; proper; and in good taste.,She is a Demure young lady.
Acting properly,Demure,shy and reserved.,She is much too Prim and proper to be a host.
Acting properly,Prim,formally precise or proper.,Nobody questioned the Propriety of her being there alone.
Acting properly,Propriety,following what is socially acceptable in speech and behavior.,It was not considered Seemly to talk in such a way in front of the children.
Acting properly,Seemly,dignified; proper; and in good taste.,An execrable stage performance.
Acting properly,X Execrable,very bad or unpleasant.,A flagrant violation of human rights.
Acting properly,X Flagrant,openly outrageous.,The officer was arrested for malfeasance.130.
Acting properly,X Malfeasance,a wrong act.,His Arrogant behavior is observed by his seniors with disgust.
Bold / rude,Arrogant,too proud and looking down on others.,An Audacious decision.
Bold / rude,Audacious,very bold.,There were Bombastic speeches by party members.
Bold / rude,Bombastic,(of speech; writing; etc.) high- sounding; high-flown; inflated; pretentious.,I am not trying to be a Braggart; but the editors mentioned me frequently in
Bold / rude,Braggart,one who brags.,'Don't threaten me;' she whispered with false Bravado.
Bold / rude,Bravado,a bold or brave manner.,She had become Brazen about the whole affair.
Bold / rude,Brazen,shamelessly bold.,A Cheeky smile.
Bold / rude,Cheeky,slightly rude or disrespectful.,He is a very Conceited person.
Bold / rude,Conceited,very proud.,He had the Effrontery to accuse me of lying.
Bold / rude,Effrontery,bold and rude manner.,His Egotistical behaviour prevented him from really loving anyone but himself.
Bold / rude,Egotistical,very proud or self- centered.,Then they had the Gall to complain about the head of the school.
Bold / rude,Gall,bold and rude manner.,His Grandiloquent speech impressed no one.
Bold / rude,Grandiloquent,pompous or bombastic.,He replied with Haughty disdain.
Bold / rude,Haughty,very arrogant or proud.,Bills haughtiness infuriated Martha so much that she stormed out of the room.
Bold / rude,Hauteur,a haughty manner.,His failure was brought only by Hubris.
Bold / rude,Hubris,excessive pride.,Would it be Impertinent to ask why you are leaving?
Bold / rude,Impertinent,rude.,During the examination; his conduct was Impudent.
Bold / rude,Impudent,rude.,Her Insolent attitude cost her the job.
Bold / rude,Insolent,rude.,It took a lot of Nerve to take the company to the court.
Bold / rude,Nerve,boldness.,His speech sounded very Pompous and self congratulatory.
Bold / rude,Pompous,arrogant or conceited.,Would it be Presumptuous of me to ask to borrow your car?
Bold / rude,Presumptuous,impertinently bold.,Bureaucrats are generally lazy;Pretentious; and vindictive individuals.
Bold / rude,Pretentious,assume great importance for oneself.,The jewelry store clerk was very Supercilious.
Bold / rude,Saucy,insolent.Example A Saucy remark.,He Swaggered into the room; looking very pleased with himself.
Bold / rude,Supercilious,displaying arrogant pride; scorn; or indifference.,He had the Temerity to call me a liar.
Bold / rude,Swagger,walk or behave in a very arrogant or proud way.,He has always come across as deeply untrustworthy and extremely Vainglorious.
Bold / rude,Temerity,excessive boldness.,Sachin Tendulkar is a very unassuming.131.
Bold / rude,Vainglorious,very proud and boastful.,It was Bedlam at our house on the morning of the wedding
Bold / rude,X Unassuming,modest.,Both had to brace themselves or a tumultuous period of financial and legal
Chaos / confusion,Bedlam,chaos or conusion.,That was a period of Turbulence in the country's history.
Chaos / confusion,Tumultous,marked by disturbance; disorder and uproar.,The upheaval scared off tourists and shattered the city's economy.132.
Chaos / confusion,Turbulence,Violent disorder.,He was Artful and cunning so she didn't really trust him.
Chaos / confusion,Upheaval,strong or violent change or disturbance.,Pretending to faint was merely an Artifice.
Cheat /deceive,Artful,do something skillfully; especially in a cunning way.,A con man who Bilked investors out of millions of dollars.
Cheat /deceive,Artifice,trickery.,It can take several hours in large counties for the ballots to reach the counting
Cheat /deceive,Chicanery,deception or trickery.,He's a Crafty old devil.
Cheat /deceive,Crafty,sly and deceptive.,He has never made a progress because he is a Dupe.
Cheat /deceive,Dupe,a person who can be easily fooled.,He Finagled some tickets for tonight's big game.
Cheat /deceive,Finagle,take money; possessions; etc by trickery.,Some local stores have been fleecing tourists.
Cheat /deceive,Fleece,cheat someone of money; possessions; etc.;,George was a man completely lacking in Guile.
Cheat /deceive,Guile,deception or trickery.,The immigrant was Gulled because he trusted everyone very easily.
Cheat /deceive,Gulled,deceived.,She was Hoodwinked into buying a worthless necklace.
Cheat /deceive,Hoodwink,cheat or deceive.,They Swindled him out of hundreds of dollars.
Cheat /deceive,Swindle,cheat someone of money; possessions; etc.;,The boss is a Wily old fox.133.
Cheat /deceive,Wily ,cunning.,A convicted Felon loses the right to vote.
Criminals/ law breakers,Felon,one who has committed a serious crime.,A new initiative aimed at beating the Menace of illegal drugs.
Criminals/ law breakers,Menace,a threatening person or a thing.,Some Miscreants uprooted all the plants in our colony last night.
Criminals/ law breakers,Miscreant,one who creates trouble.,Many of the residents of this apartment were Rogues.
Criminals/ law breakers,vRogue,a violent person; especially a criminal.,The Scoundrel who killed her escaped before the police had any knowledge of
Criminals/ law breakers,Scoundrel,an unprincipled; dishonorable person; villain.,The immediate cause for this Cataclysm was the recession.
Disaster,Cataclysm,a violent upheaval.,Early warnings of rising water levels prevented another major Catastrophe.
Disaster,Catastrophe,a disaster.,At this point in time; no one can be sure as to whether the coup was justified.
Disaster,Coup (X),a clever action or accomplishment.,The revolution ended in a Debacle.135.
Disaster,Debacle,a disaster.,You have no reason to be Apprehensive about the future.
Doubtful,Apprehensive,worried; nervous or fearful.,Do you have to be Cynical about everything.
Doubtful,Cynical,always questioning or doubting people or their motives.,I was pretty Dubious about the whole idea.
Doubtful,Dubious,doubtful.,Their conclusion is highly Questionable.
Doubtful,Questionable,doubtful or subject to question.,I am Septical about his chances of winning.136.
Doubtful,Septical,doubtful.,Businessmen are not necessarily motivated by respect given to Altruists.
Generous support,Altruist,someone who makes charitable donations intended to increase human wellbeing.,He is a generous Benefactor.
Generous support,Benefactor,one who gives money or other support for a good cause.,Her father is a Beneficent businessman.
Generous support,Beneficent,kind or generous.,Believe in the existence of a Benevolent God!
Generous support,Benevolent,kind or generous.,Campaigners claim that the animals are not being kept in Humane condition.
Generous support,Humane,kind or compassionate.,Without their Magnanimous support; this project would not have been possible.
Generous support,Magnanimous,generous.,We are extremely grateful for your Munificent gift to our cause.
Generous support,Munificent,generous.,She also selects buyers carefully; preferring a Patron who is willing to donate
Generous support,Patron,one who gives money or other support.,He was a wealthy businessman and Philanthropist.
Generous support,Philanthropist,someone who makes charitable donations intended to increase humanwell- being.,He knows nothing about medicine- he is a complete Charlatan.
Generous support,Charlatan,a person who pretends.,These measures may not entirely stop fraudulent accounts from being opened
Generous support,Imposter,a person who pretends to be someone else.,The Swindler swindled all the property from his friends.
Generous support,Swindler,a cheater.,It is a Conceiable that Ill see her tomorrow.
Generous support,Conceiable,possible.,It is just not Credible that she would cheat.
Generous support,Credible,belieable.,Its just not Feasible to manage the business on a part time basis.
Generous support,Feasible,possible,Her story sounded perfectly Plausible.
Generous support,Plausible,possible,We should hae a Pragmatic approach to management problems.
Generous support,Pragmatic,practical.,This is a plain Utilitarian kitchenware.
Generous support,Utilitarian,intended for use practical.,A Verisimilar tale.
Generous support,Verisimilar,truthful or probable.,These custom-built deices are not cheap enough to be commercially Viable.137.
Generous support,Viable,practical.,The National Aeronautics and Space Administration is Abbreviated to NASA.
Quiet,Abbreviated,shortened.,She has been asked to Abridge the movie for television.
Quiet,Abridge,shorten ( a piece of writing; film etc ).,Charles Dickens was not known for his Brevity in writing.
Quiet,Brevity,shortness or conciseness.,Condense your answer into a few words.
Quiet,Condense,shorten.,A Laconic comment.
Quiet,Laconic,using few words.,A Monosyllabic reply.
Quiet,Monosyllabic,very brief.,Friends gave mixed; but frequently more positive ratings to more Reticent
Quiet,Reticent,quiet ; not speaking a lot.,Keep your answers as Succinct as possible.
Quiet,Succinct,short ; to the point.,He is a Taciturn and serious young man.138.
Quiet,Taciturn,quiet ; not speaking a lot.,To Recapitulate briefly; the three main points are these.
Repeat,Recapitulate,summarize.,For the exam; you must be able to Regurgitate the information.
Repeat,Regurgitate,repeat; especially something not fully understood.,He just Rehashes songs from the 60's.
Repeat,Rehash,repeat or use again; with no or few changes.,Let me Reiterate that we are fully committed to this policy.139.
Repeat,Reiterate,repeat.,He was a hardworking man with Abstemious habits.
Self-control,Abstemious,showing restrain.,Abstinence from chocolates is impossible for her.
Self-control,Abstinence,restraint.,He has been celibate all his life.
Self-control,Celibacy,refrain from marriage or sex.,He wanted to answer back; but he forbore from doing so.
Self-control,Forbear,refrain from something.,He has Moderate salary demands.
Self-control,Moderate,within reasonable limits.,Please; Refrain from smoking in this area.
Self-control,Refrain,stop from doing something.,He is Temperate in his eating and drinking habits.
Self-control,Temperate,mild or moderate.,They went into town to indulge in some serious shopping.140.
Self-control,X Indulge,give in to an inclination or desire.,Although these bulbs are Incandescent; they consume much less energy.
Self control,Incandescent,shining.,A bird with Iridescent bright colors.
Self control,Iridescent,shining.,He was looking at us with large Luminous eyes.
Self control,Luminous,shining.,She has thick Lustrous hair.
Self control,Lustrous,shining.,Crystal chandeliers and gilded walls made the opera house a Refulgent setting
Self control,Refulgent,shining.,Scintillating screens are a direct method to observe an ion beam.
Self control,Scintillating,shining with bright flashes of light.,Although these bulbs are Incandescent; they consume much less energy.
Self control,Incandescent,shining.,A bird with Iridescent bright colors.
Self control,Iridescent,shining.,He was looking at us with large Luminous eyes.
Self control,Luminous,shining.,She has thick Lustrous hair.
Self control,Lustrous,shining.,Crystal chandeliers and gilded walls made the opera house a Refulgent setting
Self control,Refulgent,shining.,Scintillating screens are a direct method to observe an ion beam.
Self control,Scintillating,shining with bright flashes of light.,Although these bulbs are Incandescent; they consume much less energy.
Self control,Incandescent,shining.,A bird with Iridescent bright colors.
Self control,Iridescent,shining.,He was looking at us with large Luminous eyes.
Self control,Luminous,shining.,She has thick Lustrous hair.
Self control,Lustrous,shining.,Crystal chandeliers and gilded walls made the opera house a Refulgent setting
Self control,Refulgent,shining.,Scintillating screens are a direct method to observe an ion beam.141.
Self control,Scintillating,shining with bright flashes of light.,He became Garrulous whenever he was extremely happy.
Very talkative,Garrulous,very talkative.,She is a Loquacious lady who never runs out of stories to tell.
Very talkative,Loquacious,very talkative.,This Prolix article is telling you more than you want to know.
Very talkative,Prolix,using more words than are required.,The Verbiage devoted to the denigration of spell-check could fill a dictionary.
Very talkative,Verbiage,speech or writing using more words than are required.,She is a Verbose speaker.
Very talkative,Verbose,using more words than are required.,Evelyn was very Voluble on the subject of woman rights.
Very talkative,Voluble,very talkative.,The Artless sincerity of a young child.
Very talkative,Artless,without deception.,They could give no credence to the findings of the survey.
Very talkative,Credence/ Credible,truthfulness; or believability.,The law will afford relief to the Credulous people who have been duped.
Very talkative,Credulous,believing things very easily.,He has never made a progress because he is a Dupe.
Very talkative,Dupe,an innocent or gullible person.,Jacobs; a sweet and Guileless;performer; is quite delightful.
Very talkative,Guileless,without deception.,The advertisement is aimed at Gullible young women worried about their weight.
Very talkative,Gullible,easily fooled.,Everyone was flexible and Ingenuous and looked for ways to keep things going.
Very talkative,Ingenuous,innocent.,She's so naive that she believes everything she reads.142.
Very talkative,Nave,innocent.,Many unemployed people experience feelings of Isolation and depression.
Alone /lonely,Isolation,separated from the rest of people or things.,Her life; lived as a Recluse; gave rise to all sorts of stories concerning her.
Alone /lonely,Recluse,a person who likes staying alone or in isolation.,After Mr. Parks death; his daughter; who never married; has lived a Secluded life.
Alone /lonely,Seclude,separate from others.,She enjoys long Solitary walks.
Alone /lonely,Solitary,alone.,The entire class performed incredibly well on the test; largely due to the sleepy
Alone /lonely,Lax,careless.,His parents say that the naval medical staff was Negligent.
Alone /lonely,Negligent,careless.,We were Remiss in not sending thank-you notes for our wedding gifts.
Alone /lonely,Remiss,careless.,The crops are gathered in a Slipshod way. How do we get profits from them?
Alone /lonely,Slipshod,done carelessly.,Stringent safety procedures prevent accidents in a dangerous work environment.
Alone /lonely,X Stringent,harsh or strict.,I can Affirm that no one will lose his or her job.
Alone /lonely,Affirm,confirm.,A great detective must always Ascertain his beliefs.
Alone /lonely,Ascertain,confirm.,She Averred that she had never seen the man before.
Alone /lonely,Aver,say openly and confidently.,They Avowed their undying love for each other.
Alone /lonely,Avow,declare openly.,The day was Proclaimed a public holiday.
Alone /lonely,Proclaim,declare openly or publicly.,Sonia Gandhi willingly abdicated the position of the Prime Minister.
Alone /lonely,X Abdicate,give up ( power; claim;right; etc).,Academic freedom to pursue the truth entails the obligation to abjure untruth.
Alone /lonely,X Abjure,give up.,The king abnegated his power to the ministers.
Alone /lonely,X Abnegate,give up.,Cuba was ceded by Spain to the US in 1898 year.
Alone /lonely,X Cede,give up or surrender ( land; position; or authority ).,She promised his wife that he will never forsake her.
Alone /lonely,X Forsake,give up.,He foreswore cigarettes as his New Year's resolution.
Alone /lonely,X Forswear,give up an idea; belief; or habit.,He was forced to relinquish control of the company.143.
Alone /lonely,X Relinquish,give up.,People with fair skin; who sunburn easily; are very Prone to develop skin cancer.
Easily affected,Prone,easily affected or influenced by.,The whole meeting was subjected to ridicule.
Easily affected,Subject to,open or exposed to.,Salt intake may lead to high blood pressure in Susceptible adults.
Easily affected,Susceptible,easily affected or influenced by.,In cases of food poisoning; young children are especially Vulnerable.
Easily affected,Vulnerable,open to or easily affected by.,She is impervious to criticism.144.
Easily affected,X Impervious,incapable of being influenced; persuaded; or affected.,He's browsing the shelves for something to read.
Examine carefully,# Browse,to look through or glance at casually.,A copy of the report is available for you to Peruse at your leisure.
Examine carefully,Peruse,read or examine something carefully.,His lawyers are poring over the fine print in the contract.
Examine carefully,Pore Over,examine carefully.,She leaned forward to Scrutinize their faces.145.
Examine carefully,Scrutinize,read or examine something carefully.,Let's play Charades.
Express using gesture,Charade,a game in which mambers take turns at acting out in pantomime a word; phrase.,She was shouting and gesticulating from the other side of the road.
Express using gesture,Gesticulate,express using gestures.,The actor Mimed the President very accurately.
Express using gesture,Mime,the art or technique of portraying a character; mood; idea; or narration by gestures andbodily movements.,This is a magical tale told through Pantomime and song.146.
Express using gesture,Pantomime,the art or technique of portraying a character; mood; idea; or narration by gesturesand bodily movements.,Mr Brook is an extremely Affable and approachable person.
Friendly,Affable,friendly; pleasant.,Two Amiable people who no longer want to be married to one another might have an
Friendly,Amiable,friendly; pleasant.,Round the family table; the political talk is tough; but Amicable.
Friendly,Amicable,friendly.,The games are designed to differentiate the line between competition and
Friendly,Camaraderie,a feeling of friendship and trust.,She was a complaisant wife and dutiful daughter.
Friendly,Complaisance,ready to accept and doing what others want you to do.,It always feels great to work in a Congenial environment.
Friendly,Congenial,friendly; cheerful.,She is a woman of Convivial nature.
Friendly,Convivial,friendly; cheerful.,We both share a Cordial relationship.
Friendly,Cordial,friendly.,The recession has created an atmosphere where disparate groups fraternise in an
Friendly,Fraternize,associate in a friendly manner.,Bob was always Genial and welcoming host.147.
Friendly,Genial,friendly; pleasant.,Drab plumage provides the bird with Camouflage against predators.
Hide /cover/ disguise,Camouflage,concealment by some means that alters or obscures the appearance.,Cloaking an issue never helps you get rid of it; you should face it.
Hide /cover/ disguise,Cloak,cover or hide.,She was a very honest person who was incapable of dissembling.
Hide /cover/ disguise,Dissemble,disguise feelings or intention.,A present for me? she asked with Feigned surprise.
Hide /cover/ disguise,Feign,pretend.,He approached them under the Guise of friendship.
Hide /cover/ disguise,Guise,assumed appearance.,Movie stars often prefer to travel Incognito.
Hide /cover/ disguise,Incognito,having one's identity concealed.,He was tired of the Masquerade and wanted the truth to come out.
Hide /cover/ disguise,Masquerade,a pretended act.,The clouds Shroud the mountain 9 out of 10 days.
Hide /cover/ disguise,Shroud,cover or hide.,The trial was a Travesty of justice.148.
Hide /cover/ disguise,Travesty,a false or illogical representation or imitation.,She hopes to Emulate her sister's athletic achievements.
Imitate / comic imitation,Emulate,imitate with effort to equal or surpass.,He Mimicked Rajnikant in the class.
Imitate / comic imitation,Mimic,copy words or actions.,Role- playing is a useful way of simulating real-life situations.149.
Imitate / comic imitation,Simulate,to copy.,The law is the final Arbiter of what is considered wrong.
Intervenor / lead,Arbiter,someone selected to judge and settle a dispute.,He was chosen as the Arbitrator for the cricket match.
Intervenor / lead,Arbitrator,someone selected to judge and settle a dispute.,The Mayor was asked to Mediate in the dispute.
Intervenor / lead,Mediate,to act between parties to settle an agreement; compromise;etc.;,A new referee will Officiate at the game.
Intervenor / lead,Officiate,act in an official capacity.,They asked if I would Preside at the committee meeting.150.
Intervenor / lead,Preside,act as the leader or president of a meeting;etc.;,He is a Cantankerous old man.
Irritable / bad tempered,Cantankerous,bad tempered.,To her Chagrin; neither of her sons became doctors.
Irritable / bad tempered,Chagrin,feel irritated or embarrassed.,He was a Choleric; self- important man.
Irritable / bad tempered,Choleric,irritable.,It might seem Churlish to critique this engaging film on political grounds.
Irritable / bad tempered,Churlish,rude; irritable or bad tempered.,You are such a Curmudgeon - why do you keep shouting at my kids for no reason?
Irritable / bad tempered,Curmudgeon,a bad tempered person.,On average; people are lively when they wake up and become Grouchy as the day
Irritable / bad tempered,Grouchy,irritable or bad tempered.,Beneath his Gruff exterior; he's really a nice guy.
Irritable / bad tempered,Gruff,rude; harsh or bad tempered.,Clearly; he has been made Irascible by taunts about his doomsday no-shows.
Irritable / bad tempered,Irascible,irritable.,'Why do you laugh at me?' she inquired; with a frank Testiness.151.
Irritable / bad tempered,Testiness,irritability.,He was fired for making Lascivious remarks to a co-worker.
Offensive / lusty,Lascivious,indicating sexual interest or expressive of lust.,He had a Lecherous gleam in his eye.
Offensive / lusty,Lecherous,lustful .,Leering at others is utterly frustrating and intolerable.
Offensive / lusty,Leer,stare in a lustful way.,Any clothing that would be considered to be Lewd will be cause for any visitor to be
Offensive / lusty,Lewd,sexually inappropriate.,She was wearing a Lurid orange and green blouse.
Offensive / lusty,Lurid,glaringly vivid or sensational; esp sexually.,He was arrested for making Obscene calls.
Offensive / lusty,Obscene,sexually inappropriate.,He is not in the habit of ogling at women.
Offensive / lusty,Ogle,stare in a lustful way.,He was always attracted towards a Seamy way of life.
Offensive / lusty,Seamy,immoral; unpleasant or sordid.,It was a shock to discover the truth about his Sordid past.
Offensive / lusty,Sordid,morally ignoble.,The Vulgar decoration spoilt the mood and ambience of the party.152.
Offensive / lusty,Vulgar,sexually inappropriate.,Voters are usually vote for Incumbents who bring improvement; however limited.
Office or job related,Incumbent,an official who holds a position in office.,The researchers say that Sedentary behaviour such as watching TV; sitting in a car or
Office or job related,Sedentary,sitting a lot and not very physically active.,Because he was the brother of the CEO; he was offered a Sinecure in the company.153.
Office or job related,Sinecure,a job that pays; but involves minimal work.,A series of movies will be shown to commemorate the 30th anniversary of his death.
Respect,Cemmemorate,remember something by honoring it.,He responded with courtly Deference; giving them his full attention.
Respect,Deference,respect.,He was Exalted to the position of president.
Respect,Exalt,raise to a higher rank; honour or dignity.,Their wedding was Hallowed by a friendly priest.
Respect,Hallow,to respect or honor as being holy.,He describes his book as 'a Homage to my father.'
Respect,Homage,great respect and honor.,From earliest childhood; she had been taught to Revere and love bishops of her church.
Respect,Revere,respect deeply.,Obey and Venerate the old people; particularly your parents.154.
Respect,Venerate,respect deeply.,The CIA might run a Clandestine operation to infiltrate terrorist organizations.
Secret,Clandestine,secret.,The teachers weren't impressed by the students' Covert attempt to derail the
Secret,Covert,secret.,She cast a Furtive glance over her shoulder.
Secret,Furtive,secret.,He referred only Obliquely to their recent problems.
Secret,Oblique,refering to something indirectly.,There was someone Skulking behind the bushes.
Secret,Skulk,to move in a stealthy manner.,What separated him from a run-of-the- mansion celebrity aitist is his offhand intimacy
Secret,Sly,secret.,If you plan a Stealth birthday party; then the guest of honor will be pleasantly
Secret,Stealth,secret.,The members of the society held Surreptitious meetings because they're a secret
Secret,Surreptitious,secret.,There was little overt support for the project.155.
Secret,X Overt,done openly.,He was accused of appropriating club funds.
Take away forcibly,Appropriate,to take something; someone's ideas; etc. for your own use; especially withoutpermission.,The company is Divesting itself of some of its assets.
Take away forcibly,Divest,to strip or deprive (someone or something); especially of property or rights.,He Expropriated my ideas for his own article.
Take away forcibly,Expropriate,to take (something) from another's possession for one's own use.,A political issue Preempted by the opposition party.
Take away forcibly,Preempt,to acquire or appropriate before someone else.,The emergency manager does not replace them or Usurp their jobs.156.
Take away forcibly,Usurp,take by force.,An Erotic art seems to be appealing if depicted sensually.
Tempting,Erotic,sexually exciting.,Female radio jockeys often have Seductive voices.
Tempting,Seductive,tending to seduce; tempting.,Food is a great Sensual experience.157.
Tempting,Sensual,exciting the senses.,According to the old Adage; a picture is worth a thousand words.
Wise ; short saying,Adage,a wise saying.,'People who live in glass houses shouldn't throw stones' is an Aphorism which is apt
Wise ; short saying,Aphorism,a wise saying.,'Necessity;' says the old Apothegm; 'is the mother of invention.'
Wise ; short saying,Apothegm,a short saying.,One might say that the idea of exceptionalism is thoroughly unexceptional; if you'll
Wise ; short saying,Epigram,a short; witty remark.,An overused Maxim of real estate is 'Location; location; location.'
Wise ; short saying,Maxim,a general truth.,The law of nature has but one Precept; 'Be strong'.158.
Wise ; short saying,Precept,a general rule.,I wouldn't want to cast Aspersions on your honesty.
Accuse,Aspersion,cast doubts on or question something.,He accused the press of publishing vicious calumnies.
Accuse,Calumny,false statements to damage someones reputation.,The newspaper denies any intention to Defame the senator's reputation.
Accuse,Defame,spoil someone's reputation.,He sued the newspaper for Libel.
Accuse,Libel,a written document to damage someones's reputation.,She feels she has been much Maligned by the press.
Accuse,Malign,to speak harmful untruths about.,Her family tried to shield her from Obloquy.
Accuse,Obloquy,public criticism.,The bombing in the city has attracted international Opprobrium.
Accuse,Opprobrium,public criticism.,He is suing them for Slandering him.
Accuse,Slander,makie damaging accusations against someone.,She accused the programme of Slurring the company's name.
Accuse,Slur,makie damaging accusations against someone.,The Nazi propaganda vilified the Jews.159.
Accuse,Vilify,makie damaging accusations against someone.,An ARRESTING song is one you always want to hear.
Attract / fascinate,ARRESTING,attracting attention.,The children were CAPTIVATEd by her stories.
Attract / fascinate,CAPTIVATE,attract completely.,The tourists have always been enamoured by the beauty of Niagara Falls.
Attract / fascinate,ENAMORED,attract completely.,He is a star performer whose grace; skill; and virtuosity ENTHRALL the audiences.
Attract / fascinate,ENTHRALL,attract completely.,He was INFATUATEd with his new car.
Attract / fascinate,INFATUATE,love something greatly.,They were MESMERIZEd by her performance.
Attract / fascinate,MESMERIZE,attract completely.,Charles listened with RAPTURE to her singing.
Attract / fascinate,RAPTURE,intense happiness.,The last chapter was so RIVETing that I was reading past midnight.
Attract / fascinate,RIVET,fascinate completely.,It was a SPELLBINDING description of life in ancient Rome.
Attract / fascinate,SPELLBINDING,attracting completely.,The endless lecture produced an unbearable ennui.160.
Attract / fascinate,X ENNUI,boredom.,He is the emperor's faithful ACOLYTE.
Beginner / inexperienced,ACOLYTE,an assistant or follower.,An APPRENTICE chef.
Beginner / inexperienced,APPRENTICE,a person learning a trade under the guidance of an experienced person.,Thomas received the best CADET award of the Air Force last year.
Beginner / inexperienced,CADET,a young person training to become an officer in armed forces.,Nicklaus was enthralled the first time he played in the Masters in 1959 as a CALLOW
Beginner / inexperienced,CALLOW,immature or inexperienced.,Online DILETTANTEs dropped out fast; but 23;000 committed learners finished the
Beginner / inexperienced,DILETTANTE,a person who takes up an activity; especially in a superficial way.,It is INGENUOUS to suppose that money did not play a part in his decision.
Beginner / inexperienced,INGENUOUS,innocent or inexperienced.,A political NEOPHYTE is someone who has just been elected and comes to Washington
Beginner / inexperienced,NEOPHYTE,an inexperienced person.,Protesters found a NOVEL way of demonstrating against rising oil prices.
Beginner / inexperienced,NOVEL,new.,I'm a complete NOVICE at skiing.
Beginner / inexperienced,NOVICE,an inexperienced person.,I don't want to have another ROOKIE to train.
Beginner / inexperienced,ROOKIE,an young; inexperienced person.,Whether you're a vacationing TYRO or a big-name pro; you will enjoy the activities.161.
Beginner / inexperienced,TYRO,a beginner.,The AUDACIOUS soldier went into battle without a shield.
Brave,AUDACIOUS,bold or brave.,Women always admire men who are chivalrous.
Brave,CHIVALRY,qualities; including courtesy; generosity and valor exhibited by a man.,The DAUNTLESS reporters saved the lives of hundreds of tourists in the hotel.
Brave,DAUNTLESS,fearless .,She made a GALLANT attempt to hide her tears.
Brave,GALLANT,brave.,The INTREPID reporters braved the threat of gunfire for the sake of their news reports.
Brave,INTREPID,fearless.,I finally mustered PLUCK to ask her for a date.
Brave,PLUCK,courage.,Again; he was disappointed; yet UNDAUNTED.
Brave,UNDAUNTED,fearless.,It was a VALIANT attempt to prevent the hijack.
Brave,VALIANT,brave.,He received the Medal of Honor for his valor in battle.162.
Brave,VALOUR,courage or bravery.,The trial has been ADJOURNed until next week.
Delay / postpone,ADJOURN,postpone.,The department DEFERred the decision for six months.
Delay / postpone,DEFER,delay or postpone.,The ruling brings an end to a heated; PROTRACTed court case.
Delay / postpone,PROTRACT,prolong.,Authorities have drawn up bills in the past which were later SHELVEd.
Delay / postpone,SHELVE,postpone .,They voted to TABLE the proposal until the following meeting.163.
Delay / postpone,TABLE,postpone.,They suffered the Ignominy of defeat.
Disrepute/ bad reputation,Ignominy,public shame.,They are seeking a sort of personal vindication through fame or; more precisely;
Disrepute/ bad reputation,Infamy,infamous for some bad quality or deed.,It's getting as profitable as selling dangerous illegal drugs; and many Nefarious people
Disrepute/ bad reputation,Nefarious,wicked or criminal.,That was a most Notorious gambling hall eighty years ago.164.
Disrepute/ bad reputation,Notorious,infamous for some bad quality or deed.,Most of the stories about him are APOCRYPHAL.
